# Time, VRMS, Nu
1.377778710512815412e-02 1.002151358915667245e+01 4.812930708770177830e+02
1.377922110671500958e-02 1.002151492419511492e+01 4.812932222861574019e+02
1.378065510838554983e-02 1.002151625908154031e+01 4.812933735990738455e+02
1.378208911013952508e-02 1.002151759381527363e+01 4.812935248794848349e+02
1.378352311197752166e-02 1.002151892839563985e+01 4.812936760649193957e+02
1.378495711389930885e-02 1.002152026282196395e+01 4.812938272162251110e+02
1.378639111590545217e-02 1.002152159709355850e+01 4.812939782737310566e+02
1.378782511799574173e-02 1.002152293120973603e+01 4.812941292955194399e+02
1.378925912017072569e-02 1.002152426516981620e+01 4.812942802246469114e+02
1.379069312243021324e-02 1.002152559897314532e+01 4.812944311165227873e+02
1.379212712477473346e-02 1.002152693261901462e+01 4.812945819168325556e+02
1.379356112720411115e-02 1.002152826610675440e+01 4.812947326784067741e+02
1.379499512971886152e-02 1.002152959943570210e+01 4.812948833494522205e+02
1.379642913231882671e-02 1.002153093260516670e+01 4.812950339803306292e+02
1.379786313500450286e-02 1.002153226561445720e+01 4.812951845216770721e+02
1.379929713777575118e-02 1.002153359846292702e+01 4.812953350214664852e+02
1.380073114063305045e-02 1.002153493114987981e+01 4.812954854326586087e+02
1.380216514357627752e-02 1.002153626367463879e+01 4.812956358009771520e+02
1.380359914660589903e-02 1.002153759603653072e+01 4.812957860815756135e+02
1.380503314972180394e-02 1.002153892823488590e+01 4.812959363180202672e+02
1.380646715292444503e-02 1.002154026026903288e+01 4.812960864676101096e+02
1.380790115621372514e-02 1.002154159213827889e+01 4.812962365717876310e+02
1.380933515959008491e-02 1.002154292384197554e+01 4.812963865899246230e+02
1.381076916305344106e-02 1.002154425537942650e+01 4.812965365614553548e+02
1.381220316660422033e-02 1.002154558674996565e+01 4.812966864476923092e+02
1.381363717024235334e-02 1.002154691795293040e+01 4.812968362861788023e+02
1.381507117396825295e-02 1.002154824898762797e+01 4.812969860401066740e+02
1.381650517778186364e-02 1.002154957985340999e+01 4.812971357451602898e+02
1.381793918168358788e-02 1.002155091054958724e+01 4.812972853663396222e+02
1.381937318567337883e-02 1.002155224107549003e+01 4.812974349375772363e+02
1.382080718975162853e-02 1.002155357143044867e+01 4.812975844255802826e+02
1.382224119391830403e-02 1.002155490161380769e+01 4.812977338626034225e+02
1.382367519817378348e-02 1.002155623162487785e+01 4.812978832170184091e+02
1.382510920251804609e-02 1.002155756146299659e+01 4.812980325194415059e+02
1.382654320695145961e-02 1.002155889112750486e+01 4.812981817398367070e+02
1.382797721147401362e-02 1.002156022061772411e+01 4.812983309072741349e+02
1.382941121608606723e-02 1.002156154993297399e+01 4.812984799932292503e+02
1.383084522078761869e-02 1.002156287907259902e+01 4.812986290252964068e+02
1.383227922557901841e-02 1.002156420803594195e+01 4.812987779763926142e+02
1.383371323046027508e-02 1.002156553682232598e+01 4.812989268727076819e+02
1.383514723543172696e-02 1.002156686543108144e+01 4.812990756885242263e+02
1.383658124049339314e-02 1.002156819386154751e+01 4.812992244486967479e+02
1.383801524564560667e-02 1.002156952211305452e+01 4.812993731288186723e+02
1.383944925088839359e-02 1.002157085018494875e+01 4.812995217524654095e+02
1.384088325622207655e-02 1.002157217807653922e+01 4.812996702964857718e+02
1.384231726164669024e-02 1.002157350578718820e+01 4.812998187832221788e+02
1.384375126716255212e-02 1.002157483331622068e+01 4.812999671906478056e+02
1.384518527276970383e-02 1.002157616066297230e+01 4.813001155401639153e+02
1.384661927846845414e-02 1.002157748782677515e+01 4.813002638106705717e+02
1.384805328425885336e-02 1.002157881480698443e+01 4.813004120225085103e+02
1.384948729014120333e-02 1.002158014160291621e+01 4.813005601556784541e+02
1.385092129611556130e-02 1.002158146821392748e+01 4.813007082294574275e+02
1.385235530218222218e-02 1.002158279463934676e+01 4.813008562248864450e+02
1.385378930834125014e-02 1.002158412087852390e+01 4.813010041601620514e+02
1.385522331459293488e-02 1.002158544693077502e+01 4.813011520175163014e+02
1.385665732093734580e-02 1.002158677279547305e+01 4.813012998139745946e+02
1.385809132737476738e-02 1.002158809847192344e+01 4.813014475327775017e+02
1.385952533390527423e-02 1.002158942395949204e+01 4.813015951900417804e+02
1.386095934052914563e-02 1.002159074925751447e+01 4.813017427699006134e+02
1.386239334724646312e-02 1.002159207436531041e+01 4.813018902875837171e+02
1.386382735405749904e-02 1.002159339928227411e+01 4.813020377280901130e+02
1.386526136096234187e-02 1.002159472400769324e+01 4.813021851058240941e+02
1.386669536796125701e-02 1.002159604854094255e+01 4.813023324065895849e+02
1.386812937505433989e-02 1.002159737288136299e+01 4.813024796439936495e+02
1.386956338224185070e-02 1.002159869702827955e+01 4.813026268046124301e+02
1.387099738952389007e-02 1.002160002098105629e+01 4.813027739013150494e+02
1.387243139690071472e-02 1.002160134473902886e+01 4.813029209213996182e+02
1.387386540437242702e-02 1.002160266830155422e+01 4.813030678770278996e+02
1.387529941193928022e-02 1.002160399166796267e+01 4.813032147561838769e+02
1.387673341960138189e-02 1.002160531483761652e+01 4.813033615703445776e+02
1.387816742735898182e-02 1.002160663780984251e+01 4.813035083081873609e+02
1.387960143521219276e-02 1.002160796058400116e+01 4.813036549805324853e+02
1.388103544316125933e-02 1.002160928315944410e+01 4.813038015766609306e+02
1.388246945120629773e-02 1.002161060553551231e+01 4.813039481068083774e+02
1.388390345934754910e-02 1.002161192771154674e+01 4.813040945608450443e+02
1.388533746758513314e-02 1.002161324968691858e+01 4.813042409484208974e+02
1.388677147591928923e-02 1.002161457146095636e+01 4.813043872599787960e+02
1.388820548435014055e-02 1.002161589303302947e+01 4.813045335046099922e+02
1.388963949287792300e-02 1.002161721440246289e+01 4.813046796733051451e+02
1.389107350150276150e-02 1.002161853556863669e+01 4.813048257746381751e+02
1.389250751022489024e-02 1.002161985653087939e+01 4.813049718000863209e+02
1.389394151904443757e-02 1.002162117728854795e+01 4.813051177577391400e+02
1.389537552796163422e-02 1.002162249784100823e+01 4.813052636395601667e+02
1.389680953697661203e-02 1.002162381818760117e+01 4.813054094531714213e+02
1.389824354608959825e-02 1.002162513832768553e+01 4.813055551909803285e+02
1.389967755530072992e-02 1.002162645826059695e+01 4.813057008601828670e+02
1.390111156461023081e-02 1.002162777798571902e+01 4.813058464536182441e+02
1.390254557401823798e-02 1.002162909750237851e+01 4.813059919780460518e+02
1.390397958352497521e-02 1.002163041680996081e+01 4.813061374267221595e+02
1.390541359313058299e-02 1.002163173590780332e+01 4.813062828060151332e+02
1.390684760283528165e-02 1.002163305479525057e+01 4.813064281095582260e+02
1.390828161263921343e-02 1.002163437347168795e+01 4.813065733433482478e+02
1.390971562254259691e-02 1.002163569193645465e+01 4.813067185013854328e+02
1.391114963254557781e-02 1.002163701018891295e+01 4.813068635893142755e+02
1.391258364264837295e-02 1.002163832822840384e+01 4.813070086014739672e+02
1.391401765285112981e-02 1.002163964605432689e+01 4.813071535431812435e+02
1.391545166315406173e-02 1.002164096366600354e+01 4.813072984091031117e+02
1.391688567355731793e-02 1.002164228106280497e+01 4.813074432042296280e+02
1.391831968406111175e-02 1.002164359824410234e+01 4.813075879235414618e+02
1.391975369466559587e-02 1.002164491520923129e+01 4.813077325717207486e+02
1.392118770537098017e-02 1.002164623195758431e+01 4.813078771440517585e+02
1.392262171617741906e-02 1.002164754848849526e+01 4.813080216449452564e+02
1.392405572708512070e-02 1.002164886480134420e+01 4.813081660699306212e+02
1.392548973809424120e-02 1.002165018089548809e+01 4.813083104231648122e+02
1.392692374920498875e-02 1.002165149677029454e+01 4.813084547004519891e+02
1.392835776041751947e-02 1.002165281242511163e+01 4.813085989056780249e+02
1.392979177173203978e-02 1.002165412785931409e+01 4.813087430348927569e+02
1.393122578314870928e-02 1.002165544307228373e+01 4.813088870917607096e+02
1.393265979466773268e-02 1.002165675806335443e+01 4.813090310725565359e+02
1.393409380628926955e-02 1.002165807283191334e+01 4.813091749807132373e+02
1.393552781801352461e-02 1.002165938737730322e+01 4.813093188127183453e+02
1.393696182984065918e-02 1.002166070169892365e+01 4.813094625718075008e+02
1.393839584177087622e-02 1.002166201579612448e+01 4.813096062546841267e+02
1.393982985380433880e-02 1.002166332966827333e+01 4.813097498643565473e+02
1.394126386594124814e-02 1.002166464331473250e+01 4.813098933977332194e+02
1.394269787818176905e-02 1.002166595673487848e+01 4.813100368576414212e+02
1.394413189052610275e-02 1.002166726992808776e+01 4.813101802411778181e+02
1.394556590297441404e-02 1.002166858289371376e+01 4.813103235509789783e+02
1.394699991552690241e-02 1.002166989563113120e+01 4.813104667843060156e+02
1.394843392818373440e-02 1.002167120813971835e+01 4.813106099436524801e+02
1.394986794094510950e-02 1.002167252041884637e+01 4.813107530264331331e+02
1.395130195381119598e-02 1.002167383246788646e+01 4.813108960349820222e+02
1.395273596678218986e-02 1.002167514428619199e+01 4.813110389668603943e+02
1.395416997985826114e-02 1.002167645587316080e+01 4.813111818242579147e+02
1.395560399303960759e-02 1.002167776722816050e+01 4.813113246048980614e+02
1.395703800632639748e-02 1.002167907835055516e+01 4.813114673108108263e+02
1.395847201971882855e-02 1.002168038923972659e+01 4.813116099398571919e+02
1.395990603321707081e-02 1.002168169989504065e+01 4.813117524939412988e+02
1.396134004682132029e-02 1.002168301031589337e+01 4.813118949710521974e+02
1.396277406053174873e-02 1.002168432050163105e+01 4.813120373729722701e+02
1.396420807434855041e-02 1.002168563045165328e+01 4.813121796978056750e+02
1.396564208827189880e-02 1.002168694016533479e+01 4.813123219472185497e+02
1.396707610230198821e-02 1.002168824964205385e+01 4.813124641194302171e+02
1.396851011643899208e-02 1.002168955888116564e+01 4.813126062160028482e+02
1.396994413068310299e-02 1.002169086788206798e+01 4.813127482352585389e+02
1.397137814503449614e-02 1.002169217664415513e+01 4.813128901786558913e+02
1.397281215949336582e-02 1.002169348516677161e+01 4.813130320446150563e+02
1.397424617405988549e-02 1.002169479344932590e+01 4.813131738344976043e+02
1.397568018873424772e-02 1.002169610149118206e+01 4.813133155468210589e+02
1.397711420351662771e-02 1.002169740929173081e+01 4.813134571828612138e+02
1.397854821840721802e-02 1.002169871685035218e+01 4.813135987412202894e+02
1.397998223340619559e-02 1.002170002416642802e+01 4.813137402230860857e+02
1.398141624851375296e-02 1.002170133123933660e+01 4.813138816271417113e+02
1.398285026373006536e-02 1.002170263806846329e+01 4.813140229545002740e+02
1.398428427905532359e-02 1.002170394465319525e+01 4.813141642039229282e+02
1.398571829448970634e-02 1.002170525099291254e+01 4.813143053764458159e+02
1.398715231003340442e-02 1.002170655708700586e+01 4.813144464709025669e+02
1.398858632568659652e-02 1.002170786293484994e+01 4.813145874882627027e+02
1.399002034144947171e-02 1.002170916853584970e+01 4.813147284274287472e+02
1.399145435732220867e-02 1.002171047388936564e+01 4.813148692893061593e+02
1.399288837330499823e-02 1.002171177899482046e+01 4.813150100728545908e+02
1.399432238939801905e-02 1.002171308385156401e+01 4.813151507789187917e+02
1.399575640560146196e-02 1.002171438845900298e+01 4.813152914065196910e+02
1.399719042191550564e-02 1.002171569281653873e+01 4.813154319564451953e+02
1.399862443834033916e-02 1.002171699692352647e+01 4.813155724277792729e+02
1.400005845487614295e-02 1.002171830077938885e+01 4.813157128212445173e+02
1.400149247152310782e-02 1.002171960438350418e+01 4.813158531359846961e+02
1.400292648828141244e-02 1.002172090773524715e+01 4.813159933726726649e+02
1.400436050515124591e-02 1.002172221083402981e+01 4.813161335305029525e+02
1.400579452213278862e-02 1.002172351367925174e+01 4.813162736100986194e+02
1.400722853922623141e-02 1.002172481627028056e+01 4.813164136106964293e+02
1.400866255643175295e-02 1.002172611860653184e+01 4.813165535328761848e+02
1.401009657374954406e-02 1.002172742068738742e+01 4.813166933759202948e+02
1.401153059117978515e-02 1.002172872251223623e+01 4.813168331403694538e+02
1.401296460872266531e-02 1.002173002408048497e+01 4.813169728255448945e+02
1.401439862637836493e-02 1.002173132539153144e+01 4.813171124319484875e+02
1.401583264414707312e-02 1.002173262644475038e+01 4.813172519589408580e+02
1.401726666202897202e-02 1.002173392723955558e+01 4.813173914069927264e+02
1.401870068002424898e-02 1.002173522777535375e+01 4.813175307754942196e+02
1.402013469813308787e-02 1.002173652805151605e+01 4.813176700648667747e+02
1.402156871635567605e-02 1.002173782806745983e+01 4.813178092745575896e+02
1.402300273469219566e-02 1.002173912782257581e+01 4.813179484049541657e+02
1.402443675314283406e-02 1.002174042731627779e+01 4.813180874555291666e+02
1.402587077170777512e-02 1.002174172654794759e+01 4.813182264266401376e+02
1.402730479038720619e-02 1.002174302551697593e+01 4.813183653177819110e+02
1.402873880918130943e-02 1.002174432422279970e+01 4.813185041292952633e+02
1.403017282809027391e-02 1.002174562266479541e+01 4.813186428607026528e+02
1.403160684711428352e-02 1.002174692084236263e+01 4.813187815123148994e+02
1.403304086625352387e-02 1.002174821875493116e+01 4.813189200836842474e+02
1.403447488550817884e-02 1.002174951640186329e+01 4.813190585750869559e+02
1.403590890487843752e-02 1.002175081378260302e+01 4.813191969861081816e+02
1.403734292436448206e-02 1.002175211089652329e+01 4.813193353170069599e+02
1.403877694396649979e-02 1.002175340774305212e+01 4.813194735673775995e+02
1.404021096368467635e-02 1.002175470432157844e+01 4.813196117374697565e+02
1.404164498351919733e-02 1.002175600063152849e+01 4.813197498268906429e+02
1.404307900347024664e-02 1.002175729667227877e+01 4.813198878358689967e+02
1.404451302353801161e-02 1.002175859244326972e+01 4.813200257640396558e+02
1.404594704372267785e-02 1.002175988794387607e+01 4.813201636116107238e+02
1.404738106402443100e-02 1.002176118317354536e+01 4.813203013782367634e+02
1.404881508444345492e-02 1.002176247813166121e+01 4.813204390641026862e+02
1.405024910497993870e-02 1.002176377281763031e+01 4.813205766688814720e+02
1.405168312563406623e-02 1.002176506723086291e+01 4.813207141927421162e+02
1.405311714640602311e-02 1.002176636137078702e+01 4.813208516353906816e+02
1.405455116729599496e-02 1.002176765523680224e+01 4.813209889969532469e+02
1.405598518830416914e-02 1.002176894882832414e+01 4.813211262771575889e+02
1.405741920943072952e-02 1.002177024214475765e+01 4.813212634761464983e+02
1.405885323067586345e-02 1.002177153518552366e+01 4.813214005936271178e+02
1.406028725203975656e-02 1.002177282795003599e+01 4.813215376297312105e+02
1.406172127352259618e-02 1.002177412043771376e+01 4.813216745841935449e+02
1.406315529512456447e-02 1.002177541264795657e+01 4.813218114571332649e+02
1.406458931684585051e-02 1.002177670458019243e+01 4.813219482482932676e+02
1.406602333868663991e-02 1.002177799623384047e+01 4.813220849577753029e+02
1.406745736064711830e-02 1.002177928760829850e+01 4.813222215853429589e+02
1.406889138272747128e-02 1.002178057870300165e+01 4.813223581310860482e+02
1.407032540492788447e-02 1.002178186951735839e+01 4.813224945947719675e+02
1.407175942724854349e-02 1.002178316005079317e+01 4.813226309764888242e+02
1.407319344968963569e-02 1.002178445030272869e+01 4.813227672760114615e+02
1.407462747225134668e-02 1.002178574027258051e+01 4.813229034934200854e+02
1.407606149493386381e-02 1.002178702995976955e+01 4.813230396284975541e+02
1.407749551773737097e-02 1.002178831936370251e+01 4.813231756813136712e+02
1.407892954066205550e-02 1.002178960848382872e+01 4.813233116516647669e+02
1.408036356370810302e-02 1.002179089731954420e+01 4.813234475396067751e+02
